id,code,country_id:id,state_id:id,name,shortcut
res_partner_company_type_4567,IHLF,base.us,base.state_us_28,Savings & Loan Association,co.
res_partner_company_type_4568,IHLF,base.us,base.state_us_28,Savings & Loan Association,ltd. Incorporated
res_partner_company_type_4569,IHLF,base.us,base.state_us_28,Savings & Loan Association,company
res_partner_company_type_4570,IHLF,base.us,base.state_us_28,Savings & Loan Association,limited
res_partner_company_type_4571,IHLF,base.us,base.state_us_28,Savings & Loan Association,corporation
res_partner_company_type_4572,IHLF,base.us,base.state_us_28,Savings & Loan Association,S&L
res_partner_company_type_4573,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,corp.
res_partner_company_type_4574,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,inc.
res_partner_company_type_4575,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,co.
res_partner_company_type_4576,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,ltd. Incorporated
res_partner_company_type_4577,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,company
res_partner_company_type_4578,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,limited
res_partner_company_type_4579,JF6D,base.us,base.state_us_28,Nonprofit Community Trust,corporation
res_partner_company_type_4580,Q4F9,base.us,base.state_us_28,Mutual Association,corp.
res_partner_company_type_4581,Q4F9,base.us,base.state_us_28,Mutual Association,inc.
res_partner_company_type_4582,Q4F9,base.us,base.state_us_28,Mutual Association,co.
res_partner_company_type_4583,Q4F9,base.us,base.state_us_28,Mutual Association,ltd. Incorporated
res_partner_company_type_4584,Q4F9,base.us,base.state_us_28,Mutual Association,company
res_partner_company_type_4585,Q4F9,base.us,base.state_us_28,Mutual Association,limited
res_partner_company_type_4586,Q4F9,base.us,base.state_us_28,Mutual Association,corporation
res_partner_company_type_4587,Q6EM,base.us,base.state_us_28,L3C,L3C
res_partner_company_type_4588,SIST,base.us,base.state_us_28,Public Transportation Authority,corp.
res_partner_company_type_4589,SIST,base.us,base.state_us_28,Public Transportation Authority,inc.
res_partner_company_type_4590,SIST,base.us,base.state_us_28,Public Transportation Authority,co.
res_partner_company_type_4591,SIST,base.us,base.state_us_28,Public Transportation Authority,ltd. Incorporated
res_partner_company_type_4592,SIST,base.us,base.state_us_28,Public Transportation Authority,company
res_partner_company_type_4593,SIST,base.us,base.state_us_28,Public Transportation Authority,limited
res_partner_company_type_4594,SIST,base.us,base.state_us_28,Public Transportation Authority,corporation
res_partner_company_type_4595,U94O,base.us,base.state_us_28,Captive Insurance Company,corp.
res_partner_company_type_4596,U94O,base.us,base.state_us_28,Captive Insurance Company,inc.
res_partner_company_type_4597,U94O,base.us,base.state_us_28,Captive Insurance Company,co.
res_partner_company_type_4598,U94O,base.us,base.state_us_28,Captive Insurance Company,ltd. Incorporated
res_partner_company_type_4599,U94O,base.us,base.state_us_28,Captive Insurance Company,company
res_partner_company_type_4600,U94O,base.us,base.state_us_28,Captive Insurance Company,limited
res_partner_company_type_4601,U94O,base.us,base.state_us_28,Captive Insurance Company,corporation
res_partner_company_type_4602,UFIY,base.us,base.state_us_28,Bank,corp.
res_partner_company_type_4603,UFIY,base.us,base.state_us_28,Bank,inc.
res_partner_company_type_4604,UFIY,base.us,base.state_us_28,Bank,co.
res_partner_company_type_4605,UFIY,base.us,base.state_us_28,Bank,ltd. Incorporated
res_partner_company_type_4606,UFIY,base.us,base.state_us_28,Bank,company
res_partner_company_type_4607,UFIY,base.us,base.state_us_28,Bank,limited
res_partner_company_type_4608,UFIY,base.us,base.state_us_28,Bank,corporation
res_partner_company_type_4609,UKX4,base.us,base.state_us_28,State Savings Bank,corp.
res_partner_company_type_4610,UKX4,base.us,base.state_us_28,State Savings Bank,inc.
res_partner_company_type_4611,UKX4,base.us,base.state_us_28,State Savings Bank,co.
res_partner_company_type_4612,UKX4,base.us,base.state_us_28,State Savings Bank,ltd. Incorporated
res_partner_company_type_4613,UKX4,base.us,base.state_us_28,State Savings Bank,company
res_partner_company_type_4614,UKX4,base.us,base.state_us_28,State Savings Bank,limited
res_partner_company_type_4615,UKX4,base.us,base.state_us_28,State Savings Bank,corporation
res_partner_company_type_4616,UKX4,base.us,base.state_us_28,State Savings Bank,SSB
res_partner_company_type_4617,UVH6,base.us,base.state_us_28,Savings and Loan Association,
res_partner_company_type_4618,WY1B,base.us,base.state_us_28,Municipal,corp.
res_partner_company_type_4619,WY1B,base.us,base.state_us_28,Municipal,inc.
res_partner_company_type_4620,WY1B,base.us,base.state_us_28,Municipal,co.
res_partner_company_type_4621,WY1B,base.us,base.state_us_28,Municipal,ltd. Incorporated
res_partner_company_type_4622,WY1B,base.us,base.state_us_28,Municipal,company
res_partner_company_type_4623,WY1B,base.us,base.state_us_28,Municipal,limited
res_partner_company_type_4624,WY1B,base.us,base.state_us_28,Municipal,corporation
res_partner_company_type_4625,X0MP,base.us,base.state_us_28,limited liability partnership,LLP
res_partner_company_type_4626,X0MP,base.us,base.state_us_28,limited liability partnership,ltd
res_partner_company_type_4627,X0MP,base.us,base.state_us_28,limited liability partnership,Liability partnership
res_partner_company_type_4628,X0MP,base.us,base.state_us_28,limited liability partnership,rllp
res_partner_company_type_4629,X0MP,base.us,base.state_us_28,limited liability partnership,registered limited liability partnership
res_partner_company_type_4630,X1EL,base.us,base.state_us_28,Limited Liability Company,LLC
res_partner_company_type_4631,X1EL,base.us,base.state_us_28,Limited Liability Company,limited liability company
res_partner_company_type_4632,X1EL,base.us,base.state_us_28,Limited Liability Company,ltd
res_partner_company_type_4633,X1EL,base.us,base.state_us_28,Limited Liability Company,liability company
res_partner_company_type_4634,Y5L0,base.us,base.state_us_28,Mutual Burial Association,corp.
res_partner_company_type_4635,Y5L0,base.us,base.state_us_28,Mutual Burial Association,inc.
res_partner_company_type_4636,Y5L0,base.us,base.state_us_28,Mutual Burial Association,co.
res_partner_company_type_4637,Y5L0,base.us,base.state_us_28,Mutual Burial Association,ltd.
res_partner_company_type_4638,Y5L0,base.us,base.state_us_28,Mutual Burial Association,Incorporated
res_partner_company_type_4639,Y5L0,base.us,base.state_us_28,Mutual Burial Association,company
res_partner_company_type_4640,Y5L0,base.us,base.state_us_28,Mutual Burial Association,limited
res_partner_company_type_4641,Y5L0,base.us,base.state_us_28,Mutual Burial Association,corporation
res_partner_company_type_4642,YJZ3,base.us,base.state_us_28,Registered Limited Liability Limited Partnership,RLLLP
res_partner_company_type_4643,YJZ3,base.us,base.state_us_28,Registered Limited Liability Limited Partnership,LLLP
res_partner_company_type_4644,YJZ3,base.us,base.state_us_28,Registered Limited Liability Limited Partnership,Registered Ltd.
res_partner_company_type_4645,YJZ3,base.us,base.state_us_28,Registered Limited Liability Limited Partnership,Liability Ltd.
res_partner_company_type_4646,YJZ3,base.us,base.state_us_28,Registered Limited Liability Limited Partnership,Partnership
res_partner_company_type_4647,2WJZ,base.us,base.state_us_29,Cooperative Association,coop
res_partner_company_type_4648,2WJZ,base.us,base.state_us_29,Cooperative Association,co-op
res_partner_company_type_4649,2WJZ,base.us,base.state_us_29,Cooperative Association,assn.
res_partner_company_type_4650,2WJZ,base.us,base.state_us_29,Cooperative Association,assoc.
res_partner_company_type_4651,4U9V,base.us,base.state_us_29,Professional Limited Liabity Partnership,LLP
res_partner_company_type_4652,4U9V,base.us,base.state_us_29,Professional Limited Liabity Partnership,L.L.P.
res_partner_company_type_4653,4U9V,base.us,base.state_us_29,Professional Limited Liabity Partnership,PLLP
res_partner_company_type_4654,4U9V,base.us,base.state_us_29,Professional Limited Liabity Partnership,P.L.L.P
res_partner_company_type_4655,64HG,base.us,base.state_us_29,Professional Limited Liability Company,LLC
res_partner_company_type_4656,64HG,base.us,base.state_us_29,Professional Limited Liability Company,L.L.C.
res_partner_company_type_4657,64HG,base.us,base.state_us_29,Professional Limited Liability Company,PLLC
res_partner_company_type_4658,64HG,base.us,base.state_us_29,Professional Limited Liability Company,P.L.L.C.
res_partner_company_type_4659,6JCE,base.us,base.state_us_29,General Partnership,GP
res_partner_company_type_4660,6JCE,base.us,base.state_us_29,General Partnership,G.P.
res_partner_company_type_4661,AZYL,base.us,base.state_us_29,Savings Bank,
res_partner_company_type_4662,CPK1,base.us,base.state_us_29,Mutual Aid Cooperative,coop
res_partner_company_type_4663,CPK1,base.us,base.state_us_29,Mutual Aid Cooperative,co-op
res_partner_company_type_4664,DLEW,base.us,base.state_us_29,Nonprofit Limited Liability Company,LLC
res_partner_company_type_4665,DLEW,base.us,base.state_us_29,Nonprofit Limited Liability Company,L.L.C.
res_partner_company_type_4666,EO24,base.us,base.state_us_29,Cooperative Grazing Associations,coop
res_partner_company_type_4667,EO24,base.us,base.state_us_29,Cooperative Grazing Associations,co-op
res_partner_company_type_4668,ER7C,base.us,base.state_us_29,Publicly Traded Corporation,corp
res_partner_company_type_4669,ER7C,base.us,base.state_us_29,Publicly Traded Corporation,inc.
res_partner_company_type_4670,FK53,base.us,base.state_us_29,Farm/Ranch Limited Liability Company,LLC
res_partner_company_type_4671,FK53,base.us,base.state_us_29,Farm/Ranch Limited Liability Company,L.L.C.
res_partner_company_type_4672,GHB2,base.us,base.state_us_29,(Business) Limited Liability Company,LLC
res_partner_company_type_4673,GHB2,base.us,base.state_us_29,(Business) Limited Liability Company,L.L.C.
res_partner_company_type_4674,J1V0,base.us,base.state_us_29,Limited Liability Partnership,LLP
res_partner_company_type_4675,J1V0,base.us,base.state_us_29,Limited Liability Partnership,L.L.P.
res_partner_company_type_4676,KO5T,base.us,base.state_us_29,credit union,
res_partner_company_type_4677,LF4E,base.us,base.state_us_29,Farm/Ranch Corporation,corp
res_partner_company_type_4678,LF4E,base.us,base.state_us_29,Farm/Ranch Corporation,inc.
res_partner_company_type_4679,MTDW,base.us,base.state_us_29,Limited Liability Limited Partnership,LLLP
res_partner_company_type_4680,MTDW,base.us,base.state_us_29,Limited Liability Limited Partnership,L.L.L.P
res_partner_company_type_4681,NHGN,base.us,base.state_us_29,Limited Partnership,LP
res_partner_company_type_4682,NHGN,base.us,base.state_us_29,Limited Partnership,L.P.
res_partner_company_type_4683,NJA5,base.us,base.state_us_29,Real Estate Investment Trusts,REIT
res_partner_company_type_4684,NJA5,base.us,base.state_us_29,Real Estate Investment Trusts,R.E.I.T.
res_partner_company_type_4685,OGHV,base.us,base.state_us_29,Professional Corporation,corp.
res_partner_company_type_4686,OGHV,base.us,base.state_us_29,Professional Corporation,inc.
res_partner_company_type_4687,OGHV,base.us,base.state_us_29,Professional Corporation,PC
res_partner_company_type_4688,OGHV,base.us,base.state_us_29,Professional Corporation,P.C.
res_partner_company_type_4689,OVCL,base.us,base.state_us_29,Commercial Bank,
res_partner_company_type_4690,S745,base.us,base.state_us_29,(Business) Corporation,corp.
res_partner_company_type_4691,S745,base.us,base.state_us_29,(Business) Corporation,inc.
res_partner_company_type_4692,S745,base.us,base.state_us_29,(Business) Corporation,BC
res_partner_company_type_4693,S745,base.us,base.state_us_29,(Business) Corporation,B.C.
res_partner_company_type_4694,U87X,base.us,base.state_us_29,Nonprofit Corporation,corp.
res_partner_company_type_4695,U87X,base.us,base.state_us_29,Nonprofit Corporation,inc.
res_partner_company_type_4696,WIU6,base.us,base.state_us_29,Community Development Corporation,corp
res_partner_company_type_4697,WIU6,base.us,base.state_us_29,Community Development Corporation,inc.
res_partner_company_type_4698,WIU6,base.us,base.state_us_29,Community Development Corporation,CDC
res_partner_company_type_4699,WIU6,base.us,base.state_us_29,Community Development Corporation,C.D.C.
res_partner_company_type_4700,YOB3,base.us,base.state_us_29,Electric Cooperative Corporations,coop
res_partner_company_type_4701,YOB3,base.us,base.state_us_29,Electric Cooperative Corporations,co-op
res_partner_company_type_4702,ZULC,base.us,base.state_us_29,Development Corporation,corp
res_partner_company_type_4703,ZULC,base.us,base.state_us_29,Development Corporation,inc.
res_partner_company_type_4704,2EPF,base.us,base.state_us_30,Savings Bank,
res_partner_company_type_4705,2R1N,base.us,base.state_us_30,Savings and Loan Association,
res_partner_company_type_4706,52U0,base.us,base.state_us_30,Limited Liability Partnership,registered limited liability partnership
res_partner_company_type_4707,52U0,base.us,base.state_us_30,Limited Liability Partnership,registered partnership having limited liability
res_partner_company_type_4708,52U0,base.us,base.state_us_30,Limited Liability Partnership,limited liability partnership
res_partner_company_type_4709,52U0,base.us,base.state_us_30,Limited Liability Partnership,R.L.L.P.
res_partner_company_type_4710,52U0,base.us,base.state_us_30,Limited Liability Partnership,P.L.L.
res_partner_company_type_4711,52U0,base.us,base.state_us_30,Limited Liability Partnership,L.L.P.
res_partner_company_type_4712,52U0,base.us,base.state_us_30,Limited Liability Partnership,RLLP
res_partner_company_type_4713,7VK5,base.us,base.state_us_30,Corporation (Nonprofit),
res_partner_company_type_4714,95OK,base.us,base.state_us_30,General Partnership,
res_partner_company_type_4715,AEJF,base.us,base.state_us_30,Professional Association,company
res_partner_company_type_4716,AEJF,base.us,base.state_us_30,Professional Association,co.
res_partner_company_type_4717,AEJF,base.us,base.state_us_30,Professional Association,corporation
res_partner_company_type_4718,AEJF,base.us,base.state_us_30,Professional Association,corp.
res_partner_company_type_4719,AEJF,base.us,base.state_us_30,Professional Association,incorporated
res_partner_company_type_4720,AEJF,base.us,base.state_us_30,Professional Association,inc.
res_partner_company_type_4721,BTQ1,base.us,base.state_us_30,Corporation (For-Profit),company
res_partner_company_type_4722,BTQ1,base.us,base.state_us_30,Corporation (For-Profit),co.
res_partner_company_type_4723,BTQ1,base.us,base.state_us_30,Corporation (For-Profit),corporation
res_partner_company_type_4724,BTQ1,base.us,base.state_us_30,Corporation (For-Profit),corp.
